date,province,employment_rate,unemployment_rate,participation_rate,employed_thousands,unemployed_thousands,population_thousands,year,month,year_month,period,province_code,baseline_emp_rate,baseline_unemp_rate,emp_rate_vs_baseline,unemp_rate_vs_baseline
2023-04-01,Nova Scotia,56.66,7.38,42.91,368.3,48.0,970.0,2023,4,2023-04,Post-Recovery,NS,56.96,7.25,-0.30000000000000426,0.1299999999999999
2023-05-01,Nova Scotia,56.79,7.06,42.78,369.1,45.9,970.0,2023,5,2023-05,Post-Recovery,NS,56.96,7.25,-0.1700000000000017,-0.1900000000000004
2023-06-01,Nova Scotia,56.83,7.13,42.85,369.3,46.4,970.0,2023,6,2023-06,Post-Recovery,NS,56.96,7.25,-0.13000000000000256,-0.1200000000000001
2023-07-01,Nova Scotia,56.97,7.13,42.95,370.2,46.4,970.0,2023,7,2023-07,Post-Recovery,NS,56.96,7.25,0.00999999999999801,-0.1200000000000001
2023-08-01,Nova Scotia,56.71,7.01,42.69,368.6,45.6,970.0,2023,8,2023-08,Post-Recovery,NS,56.96,7.25,-0.25,-0.2400000000000002
2023-09-01,Nova Scotia,56.71,6.96,42.66,368.6,45.2,970.0,2023,9,2023-09,Post-Recovery,NS,56.96,7.25,-0.25,-0.29000000000000004
2023-10-01,Nova Scotia,56.48,7.28,42.72,367.1,47.3,970.0,2023,10,2023-10,Post-Recovery,NS,56.96,7.25,-0.480000000000004,0.03000000000000025
2023-11-01,Nova Scotia,56.96,7.24,43.01,370.2,47.1,970.0,2023,11,2023-11,Post-Recovery,NS,56.96,7.25,0.0,-0.009999999999999787
2023-12-01,Nova Scotia,56.61,7.2,42.75,367.9,46.8,970.0,2023,12,2023-12,Post-Recovery,NS,56.96,7.25,-0.3500000000000014,-0.04999999999999982
2024-01-01,Nova Scotia,56.8,7.08,42.8,369.1,46.0,970.0,2024,1,2024-01,Post-Recovery,NS,56.96,7.25,-0.1600000000000037,-0.16999999999999993
2024-02-01,Nova Scotia,57.1,7.29,43.14,371.1,47.4,970.0,2024,2,2024-02,Post-Recovery,NS,56.96,7.25,0.14000000000000057,0.040000000000000036
2024-03-01,Nova Scotia,56.76,7.2,42.85,368.9,46.8,970.0,2024,3,2024-03,Post-Recovery,NS,56.96,7.25,-0.20000000000000284,-0.04999999999999982
2024-04-01,Nova Scotia,56.84,7.0,42.77,369.4,45.5,970.0,2024,4,2024-04,Post-Recovery,NS,56.96,7.25,-0.11999999999999744,-0.25
2024-05-01,Nova Scotia,56.75,7.13,42.8,368.8,46.3,970.0,2024,5,2024-05,Post-Recovery,NS,56.96,7.25,-0.21000000000000085,-0.1200000000000001
2024-06-01,Nova Scotia,56.6,7.17,42.73,367.8,46.6,970.0,2024,6,2024-06,Post-Recovery,NS,56.96,7.25,-0.35999999999999943,-0.08000000000000007
2024-07-01,Nova Scotia,57.16,7.26,43.16,371.5,47.2,970.0,2024,7,2024-07,Post-Recovery,NS,56.96,7.25,0.19999999999999574,0.009999999999999787
2024-08-01,Nova Scotia,56.69,7.26,42.84,368.4,47.2,970.0,2024,8,2024-08,Post-Recovery,NS,56.96,7.25,-0.2700000000000031,0.009999999999999787
2024-09-01,Nova Scotia,57.08,7.29,43.13,371.0,47.4,970.0,2024,9,2024-09,Post-Recovery,NS,56.96,7.25,0.11999999999999744,0.040000000000000036
2024-10-01,Nova Scotia,56.81,7.14,42.84,369.2,46.4,970.0,2024,10,2024-10,Post-Recovery,NS,56.96,7.25,-0.14999999999999858,-0.11000000000000032
2024-11-01,Nova Scotia,56.94,7.24,43.0,370.1,47.0,970.0,2024,11,2024-11,Post-Recovery,NS,56.96,7.25,-0.020000000000003126,-0.009999999999999787
2024-12-01,Nova Scotia,56.98,7.26,43.04,370.3,47.2,970.0,2024,12,2024-12,Post-Recovery,NS,56.96,7.25,0.01999999999999602,0.009999999999999787
2019-01-01,New Brunswick,56.21,7.95,42.98,297.5,42.1,790.0,2019,1,2019-01,Pre-COVID (2019),NB,55.9,8.16,0.3100000000000023,-0.20999999999999996
2019-02-01,New Brunswick,56.26,8.02,43.07,297.8,42.4,790.0,2019,2,2019-02,Pre-COVID (2019),NB,55.9,8.16,0.35999999999999943,-0.14000000000000057
2019-03-01,New Brunswick,56.42,7.93,43.11,298.6,42.0,790.0,2019,3,2019-03,Pre-COVID (2019),NB,55.9,8.16,0.5200000000000031,-0.23000000000000043
2019-04-01,New Brunswick,56.35,8.02,43.13,298.2,42.4,790.0,2019,4,2019-04,Pre-COVID (2019),NB,55.9,8.16,0.45000000000000284,-0.14000000000000057
2019-05-01,New Brunswick,55.87,7.95,42.76,295.7,42.1,790.0,2019,5,2019-05,Pre-COVID (2019),NB,55.9,8.16,-0.030000000000001137,-0.20999999999999996
2019-06-01,New Brunswick,55.94,8.04,42.87,296.1,42.6,790.0,2019,6,2019-06,Pre-COVID (2019),NB,55.9,8.16,0.03999999999999915,-0.120000000000001
2019-07-01,New Brunswick,56.1,7.94,42.91,297.0,42.0,790.0,2019,7,2019-07,Pre-COVID (2019),NB,55.9,8.16,0.20000000000000284,-0.21999999999999975
2019-08-01,New Brunswick,56.0,8.21,43.02,296.4,43.5,790.0,2019,8,2019-08,Pre-COVID (2019),NB,55.9,8.16,0.10000000000000142,0.05000000000000071
2019-09-01,New Brunswick,56.35,8.04,43.14,298.2,42.6,790.0,2019,9,2019-09,Pre-COVID (2019),NB,55.9,8.16,0.45000000000000284,-0.120000000000001
2019-10-01,New Brunswick,56.01,8.01,42.89,296.4,42.4,790.0,2019,10,2019-10,Pre-COVID (2019),NB,55.9,8.16,0.10999999999999943,-0.15000000000000036
2019-11-01,New Brunswick,56.12,7.9,42.89,297.1,41.8,790.0,2019,11,2019-11,Pre-COVID (2019),NB,55.9,8.16,0.21999999999999886,-0.2599999999999998
2019-12-01,New Brunswick,55.95,7.83,42.73,296.1,41.5,790.0,2019,12,2019-12,Pre-COVID (2019),NB,55.9,8.16,0.05000000000000426,-0.33000000000000007
2020-01-01,New Brunswick,56.08,8.06,42.98,296.8,42.7,790.0,2020,1,2020-01,Pre-COVID (2020),NB,55.9,8.16,0.17999999999999972,-0.09999999999999964
2020-02-01,New Brunswick,55.9,8.16,42.92,295.9,43.2,790.0,2020,2,2020-02,Pre-COVID (2020),NB,55.9,8.16,0.0,0.0
2020-03-01,New Brunswick,52.75,9.95,42.01,279.2,52.7,790.0,2020,3,2020-03,COVID Shock,NB,55.9,8.16,-3.1499999999999986,1.7899999999999991
2020-04-01,New Brunswick,46.54,14.75,41.07,246.4,78.1,790.0,2020,4,2020-04,COVID Shock,NB,55.9,8.16,-9.36,6.59
2020-05-01,New Brunswick,49.84,12.5,41.77,263.8,66.2,790.0,2020,5,2020-05,COVID Shock,NB,55.9,8.16,-6.059999999999995,4.34
2020-06-01,New Brunswick,52.22,10.8,42.22,276.4,57.1,790.0,2020,6,2020-06,COVID Shock,NB,55.9,8.16,-3.6799999999999997,2.6400000000000006
2020-07-01,New Brunswick,53.47,9.84,42.41,283.0,52.1,790.0,2020,7,2020-07,Early Recovery,NB,55.9,8.16,-2.4299999999999997,1.6799999999999997
2020-08-01,New Brunswick,54.43,9.03,42.52,288.1,47.8,790.0,2020,8,2020-08,Early Recovery,NB,55.9,8.16,-1.4699999999999989,0.8699999999999992
2020-09-01,New Brunswick,54.8,9.19,42.87,290.0,48.6,790.0,2020,9,2020-09,Early Recovery,NB,55.9,8.16,-1.1000000000000014,1.0299999999999994
2020-10-01,New Brunswick,54.57,8.95,42.56,288.9,47.4,790.0,2020,10,2020-10,Early Recovery,NB,55.9,8.16,-1.3299999999999983,0.7899999999999991
2020-11-01,New Brunswick,55.0,8.8,42.74,291.1,46.6,790.0,2020,11,2020-11,Early Recovery,NB,55.9,8.16,-0.8999999999999986,0.6400000000000006
2020-12-01,New Brunswick,54.99,8.56,42.58,291.1,45.3,790.0,2020,12,2020-12,Early Recovery,NB,55.9,8.16,-0.9099999999999966,0.40000000000000036
2021-01-01,New Brunswick,55.49,8.47,42.85,293.7,44.8,790.0,2021,1,2021-01,Early Recovery,NB,55.9,8.16,-0.4099999999999966,0.3100000000000005
2021-02-01,New Brunswick,55.61,8.31,42.83,294.3,44.0,790.0,2021,2,2021-02,Early Recovery,NB,55.9,8.16,-0.28999999999999915,0.15000000000000036
2021-03-01,New Brunswick,55.65,8.07,42.69,294.6,42.7,790.0,2021,3,2021-03,Early Recovery,NB,55.9,8.16,-0.25,-0.08999999999999986
2021-04-01,New Brunswick,55.73,8.18,42.82,295.0,43.3,790.0,2021,4,2021-04,Early Recovery,NB,55.9,8.16,-0.1700000000000017,0.019999999999999574
2021-05-01,New Brunswick,55.43,8.24,42.66,293.4,43.6,790.0,2021,5,2021-05,Early Recovery,NB,55.9,8.16,-0.46999999999999886,0.08000000000000007
2021-06-01,New Brunswick,55.24,8.47,42.68,292.4,44.8,790.0,2021,6,2021-06,Early Recovery,NB,55.9,8.16,-0.6599999999999966,0.3100000000000005
2021-07-01,New Brunswick,55.41,8.38,42.74,293.3,44.4,790.0,2021,7,2021-07,Full Recovery,NB,55.9,8.16,-0.490000000000002,0.22000000000000064
2021-08-01,New Brunswick,55.49,8.4,42.81,293.7,44.4,790.0,2021,8,2021-08,Full Recovery,NB,55.9,8.16,-0.4099999999999966,0.2400000000000002
2021-09-01,New Brunswick,55.52,8.22,42.7,293.8,43.5,790.0,2021,9,2021-09,Full Recovery,NB,55.9,8.16,-0.37999999999999545,0.0600000000000005
2021-10-01,New Brunswick,55.7,8.3,42.88,294.8,43.9,790.0,2021,10,2021-10,Full Recovery,NB,55.9,8.16,-0.19999999999999574,0.14000000000000057
2021-11-01,New Brunswick,55.19,8.31,42.54,292.1,44.0,790.0,2021,11,2021-11,Full Recovery,NB,55.9,8.16,-0.7100000000000009,0.15000000000000036
2021-12-01,New Brunswick,55.9,8.37,43.06,295.9,44.3,790.0,2021,12,2021-12,Full Recovery,NB,55.9,8.16,0.0,0.20999999999999908
2022-01-01,New Brunswick,55.93,7.97,42.81,296.0,42.2,790.0,2022,1,2022-01,Full Recovery,NB,55.9,8.16,0.030000000000001137,-0.1900000000000004
2022-02-01,New Brunswick,55.94,8.21,42.98,296.1,43.4,790.0,2022,2,2022-02,Full Recovery,NB,55.9,8.16,0.03999999999999915,0.05000000000000071
2022-03-01,New Brunswick,56.08,8.04,42.96,296.8,42.6,790.0,2022,3,2022-03,Full Recovery,NB,55.9,8.16,0.17999999999999972,-0.120000000000001
2022-04-01,New Brunswick,56.21,8.02,43.03,297.5,42.5,790.0,2022,4,2022-04,Full Recovery,NB,55.9,8.16,0.3100000000000023,-0.14000000000000057
2022-05-01,New Brunswick,55.95,7.98,42.83,296.1,42.2,790.0,2022,5,2022-05,Full Recovery,NB,55.9,8.16,0.05000000000000426,-0.17999999999999972
2022-06-01,New Brunswick,55.99,8.0,42.87,296.3,42.3,790.0,2022,6,2022-06,Full Recovery,NB,55.9,8.16,0.09000000000000341,-0.16000000000000014
2022-07-01,New Brunswick,56.15,8.01,42.98,297.2,42.4,790.0,2022,7,2022-07,Post-Recovery,NB,55.9,8.16,0.25,-0.15000000000000036
2022-08-01,New Brunswick,56.15,7.99,42.97,297.2,42.3,790.0,2022,8,2022-08,Post-Recovery,NB,55.9,8.16,0.25,-0.16999999999999993
2022-09-01,New Brunswick,56.02,7.8,42.76,296.5,41.3,790.0,2022,9,2022-09,Post-Recovery,NB,55.9,8.16,0.12000000000000455,-0.3600000000000003
2022-10-01,New Brunswick,56.18,8.03,43.03,297.4,42.5,790.0,2022,10,2022-10,Post-Recovery,NB,55.9,8.16,0.28000000000000114,-0.13000000000000078
2022-11-01,New Brunswick,56.2,7.71,42.82,297.5,40.8,790.0,2022,11,2022-11,Post-Recovery,NB,55.9,8.16,0.30000000000000426,-0.4500000000000002
2022-12-01,New Brunswick,56.42,7.99,43.15,298.6,42.3,790.0,2022,12,2022-12,Post-Recovery,NB,55.9,8.16,0.5200000000000031,-0.16999999999999993
2023-01-01,New Brunswick,56.22,7.9,42.96,297.6,41.8,790.0,2023,1,2023-01,Post-Recovery,NB,55.9,8.16,0.3200000000000003,-0.2599999999999998
2023-02-01,New Brunswick,56.12,7.89,42.89,297.1,41.8,790.0,2023,2,2023-02,Post-Recovery,NB,55.9,8.16,0.21999999999999886,-0.27000000000000046
2023-03-01,New Brunswick,55.88,8.19,42.92,295.7,43.4,790.0,2023,3,2023-03,Post-Recovery,NB,55.9,8.16,-0.01999999999999602,0.02999999999999936
2023-04-01,New Brunswick,55.96,8.02,42.87,296.2,42.5,790.0,2023,4,2023-04,Post-Recovery,NB,55.9,8.16,0.060000000000002274,-0.14000000000000057
2023-05-01,New Brunswick,56.17,8.05,43.03,297.3,42.6,790.0,2023,5,2023-05,Post-Recovery,NB,55.9,8.16,0.2700000000000031,-0.10999999999999943
2023-06-01,New Brunswick,56.03,8.04,42.92,296.6,42.5,790.0,2023,6,2023-06,Post-Recovery,NB,55.9,8.16,0.13000000000000256,-0.120000000000001
2023-07-01,New Brunswick,56.48,7.99,43.2,299.0,42.3,790.0,2023,7,2023-07,Post-Recovery,NB,55.9,8.16,0.5799999999999983,-0.16999999999999993
2023-08-01,New Brunswick,56.04,8.11,42.98,296.6,42.9,790.0,2023,8,2023-08,Post-Recovery,NB,55.9,8.16,0.14000000000000057,-0.05000000000000071
2023-09-01,New Brunswick,56.22,8.12,43.11,297.6,43.0,790.0,2023,9,2023-09,Post-Recovery,NB,55.9,8.16,0.3200000000000003,-0.040000000000000924
2023-10-01,New Brunswick,56.13,7.89,42.89,297.1,41.7,790.0,2023,10,2023-10,Post-Recovery,NB,55.9,8.16,0.23000000000000398,-0.27000000000000046
2023-11-01,New Brunswick,56.33,7.89,43.02,298.1,41.7,790.0,2023,11,2023-11,Post-Recovery,NB,55.9,8.16,0.4299999999999997,-0.27000000000000046
2023-12-01,New Brunswick,56.06,7.92,42.87,296.7,41.9,790.0,2023,12,2023-12,Post-Recovery,NB,55.9,8.16,0.1600000000000037,-0.2400000000000002
2024-01-01,New Brunswick,55.99,8.03,42.89,296.3,42.5,790.0,2024,1,2024-01,Post-Recovery,NB,55.9,8.16,0.09000000000000341,-0.13000000000000078
2024-02-01,New Brunswick,56.06,8.04,42.95,296.7,42.6,790.0,2024,2,2024-02,Post-Recovery,NB,55.9,8.16,0.1600000000000037,-0.120000000000001
2024-03-01,New Brunswick,56.32,8.05,43.13,298.1,42.6,790.0,2024,3,2024-03,Post-Recovery,NB,55.9,8.16,0.4200000000000017,-0.10999999999999943
2024-04-01,New Brunswick,55.95,8.1,42.91,296.1,42.9,790.0,2024,4,2024-04,Post-Recovery,NB,55.9,8.16,0.05000000000000426,-0.0600000000000005
2024-05-01,New Brunswick,56.24,7.88,42.96,297.7,41.7,790.0,2024,5,2024-05,Post-Recovery,NB,55.9,8.16,0.3400000000000034,-0.28000000000000025
2024-06-01,New Brunswick,56.12,8.07,43.01,297.0,42.7,790.0,2024,6,2024-06,Post-Recovery,NB,55.9,8.16,0.21999999999999886,-0.08999999999999986
2024-07-01,New Brunswick,55.94,8.14,42.93,296.1,43.1,790.0,2024,7,2024-07,Post-Recovery,NB,55.9,8.16,0.03999999999999915,-0.019999999999999574
2024-08-01,New Brunswick,55.97,8.01,42.87,296.2,42.4,790.0,2024,8,2024-08,Post-Recovery,NB,55.9,8.16,0.07000000000000028,-0.15000000000000036
2024-09-01,New Brunswick,55.97,8.0,42.86,296.2,42.4,790.0,2024,9,2024-09,Post-Recovery,NB,55.9,8.16,0.07000000000000028,-0.16000000000000014
2024-10-01,New Brunswick,55.78,7.86,42.64,295.2,41.6,790.0,2024,10,2024-10,Post-Recovery,NB,55.9,8.16,-0.11999999999999744,-0.2999999999999998
2024-11-01,New Brunswick,56.32,7.92,43.04,298.1,41.9,790.0,2024,11,2024-11,Post-Recovery,NB,55.9,8.16,0.4200000000000017,-0.2400000000000002
2024-12-01,New Brunswick,55.8,7.78,42.6,295.4,41.2,790.0,2024,12,2024-12,Post-Recovery,NB,55.9,8.16,-0.10000000000000142,-0.3799999999999999
2019-01-01,Newfoundland,52.67,11.87,43.24,183.5,41.3,520.0,2019,1,2019-01,Pre-COVID (2019),NL,52.6,11.89,0.07000000000000028,-0.02000000000000135
2019-02-01,Newfoundland,53.13,12.1,43.7,185.1,42.2,520.0,2019,2,2019-02,Pre-COVID (2019),NL,52.6,11.89,0.5300000000000011,0.20999999999999908
2019-03-01,Newfoundland,52.66,12.23,43.47,183.5,42.6,520.0,2019,3,2019-03,Pre-COVID (2019),NL,52.6,11.89,0.05999999999999517,0.33999999999999986
2019-04-01,Newfoundland,53.0,11.97,43.53,184.6,41.7,520.0,2019,4,2019-04,Pre-COVID (2019),NL,52.6,11.89,0.3999999999999986,0.08000000000000007
2019-05-01,Newfoundland,52.3,12.23,43.23,182.2,42.6,520.0,2019,5,2019-05,Pre-COVID (2019),NL,52.6,11.89,-0.30000000000000426,0.33999999999999986
2019-06-01,Newfoundland,52.52,11.84,43.12,183.0,41.2,520.0,2019,6,2019-06,Pre-COVID (2019),NL,52.6,11.89,-0.0799999999999983,-0.05000000000000071
2019-07-01,Newfoundland,53.0,12.24,43.72,184.7,42.7,520.0,2019,7,2019-07,Pre-COVID (2019),NL,52.6,11.89,0.3999999999999986,0.34999999999999964
2019-08-01,Newfoundland,53.08,12.06,43.64,184.9,42.0,520.0,2019,8,2019-08,Pre-COVID (2019),NL,52.6,11.89,0.4799999999999969,0.16999999999999993
2019-09-01,Newfoundland,52.92,12.09,43.55,184.4,42.1,520.0,2019,9,2019-09,Pre-COVID (2019),NL,52.6,11.89,0.3200000000000003,0.1999999999999993
2019-10-01,Newfoundland,52.95,12.03,43.54,184.5,41.9,520.0,2019,10,2019-10,Pre-COVID (2019),NL,52.6,11.89,0.3500000000000014,0.1399999999999988
2019-11-01,Newfoundland,52.82,11.99,43.43,184.0,41.8,520.0,2019,11,2019-11,Pre-COVID (2019),NL,52.6,11.89,0.21999999999999886,0.09999999999999964
2019-12-01,Newfoundland,52.65,11.97,43.3,183.4,41.7,520.0,2019,12,2019-12,Pre-COVID (2019),NL,52.6,11.89,0.04999999999999716,0.08000000000000007
2020-01-01,Newfoundland,52.46,11.99,43.18,182.8,41.8,520.0,2020,1,2020-01,Pre-COVID (2020),NL,52.6,11.89,-0.14000000000000057,0.09999999999999964
2020-02-01,Newfoundland,52.6,11.89,43.21,183.3,41.4,520.0,2020,2,2020-02,Pre-COVID (2020),NL,52.6,11.89,0.0,0.0
2020-03-01,Newfoundland,50.44,13.82,43.05,175.7,48.1,520.0,2020,3,2020-03,COVID Shock,NL,52.6,11.89,-2.1600000000000037,1.9299999999999997
2020-04-01,Newfoundland,45.38,17.16,41.91,158.1,59.8,520.0,2020,4,2020-04,COVID Shock,NL,52.6,11.89,-7.219999999999999,5.27
2020-05-01,Newfoundland,47.4,15.73,42.3,165.1,54.8,520.0,2020,5,2020-05,COVID Shock,NL,52.6,11.89,-5.200000000000003,3.84
2020-06-01,Newfoundland,49.4,14.22,42.63,172.1,49.5,520.0,2020,6,2020-06,COVID Shock,NL,52.6,11.89,-3.200000000000003,2.33
2020-07-01,Newfoundland,50.91,13.3,43.02,177.4,46.3,520.0,2020,7,2020-07,Early Recovery,NL,52.6,11.89,-1.6900000000000048,1.4100000000000001
2020-08-01,Newfoundland,51.46,12.82,43.07,179.3,44.7,520.0,2020,8,2020-08,Early Recovery,NL,52.6,11.89,-1.1400000000000006,0.9299999999999997
2020-09-01,Newfoundland,51.48,12.87,43.12,179.4,44.8,520.0,2020,9,2020-09,Early Recovery,NL,52.6,11.89,-1.1200000000000045,0.9799999999999986
2020-10-01,Newfoundland,51.44,12.77,43.02,179.2,44.5,520.0,2020,10,2020-10,Early Recovery,NL,52.6,11.89,-1.1600000000000037,0.879999999999999
2020-11-01,Newfoundland,51.92,12.67,43.27,180.9,44.1,520.0,2020,11,2020-11,Early Recovery,NL,52.6,11.89,-0.6799999999999997,0.7799999999999994
2020-12-01,Newfoundland,52.12,12.64,43.39,181.6,44.0,520.0,2020,12,2020-12,Early Recovery,NL,52.6,11.89,-0.480000000000004,0.75
2021-01-01,Newfoundland,52.43,12.24,43.32,182.6,42.6,520.0,2021,1,2021-01,Early Recovery,NL,52.6,11.89,-0.1700000000000017,0.34999999999999964
2021-02-01,Newfoundland,52.42,12.33,43.39,182.6,43.0,520.0,2021,2,2021-02,Early Recovery,NL,52.6,11.89,-0.17999999999999972,0.4399999999999995
2021-03-01,Newfoundland,52.41,12.28,43.34,182.6,42.8,520.0,2021,3,2021-03,Early Recovery,NL,52.6,11.89,-0.19000000000000483,0.3899999999999988
2021-04-01,Newfoundland,52.26,12.21,43.2,182.1,42.6,520.0,2021,4,2021-04,Early Recovery,NL,52.6,11.89,-0.3400000000000034,0.3200000000000003
2021-05-01,Newfoundland,52.12,12.45,43.26,181.6,43.4,520.0,2021,5,2021-05,Early Recovery,NL,52.6,11.89,-0.480000000000004,0.5599999999999987
2021-06-01,Newfoundland,52.15,12.21,43.12,181.7,42.5,520.0,2021,6,2021-06,Early Recovery,NL,52.6,11.89,-0.45000000000000284,0.3200000000000003
2021-07-01,Newfoundland,52.26,12.37,43.3,182.1,43.1,520.0,2021,7,2021-07,Full Recovery,NL,52.6,11.89,-0.3400000000000034,0.47999999999999865
2021-08-01,Newfoundland,52.34,12.4,43.38,182.4,43.2,520.0,2021,8,2021-08,Full Recovery,NL,52.6,11.89,-0.259999999999998,0.5099999999999998
2021-09-01,Newfoundland,52.27,12.31,43.26,182.1,42.9,520.0,2021,9,2021-09,Full Recovery,NL,52.6,11.89,-0.3299999999999983,0.41999999999999993
2021-10-01,Newfoundland,52.23,12.49,43.37,182.0,43.5,520.0,2021,10,2021-10,Full Recovery,NL,52.6,11.89,-0.37000000000000455,0.5999999999999996
2021-11-01,Newfoundland,52.16,12.31,43.2,181.7,42.9,520.0,2021,11,2021-11,Full Recovery,NL,52.6,11.89,-0.44000000000000483,0.41999999999999993
2021-12-01,Newfoundland,52.61,12.27,43.46,183.3,42.7,520.0,2021,12,2021-12,Full Recovery,NL,52.6,11.89,0.00999999999999801,0.379999999999999
2022-01-01,Newfoundland,52.76,11.99,43.38,183.8,41.8,520.0,2022,1,2022-01,Full Recovery,NL,52.6,11.89,0.1599999999999966,0.09999999999999964
2022-02-01,Newfoundland,52.81,11.99,43.41,184.0,41.8,520.0,2022,2,2022-02,Full Recovery,NL,52.6,11.89,0.21000000000000085,0.09999999999999964
2022-03-01,Newfoundland,52.99,12.22,43.69,184.6,42.6,520.0,2022,3,2022-03,Full Recovery,NL,52.6,11.89,0.39000000000000057,0.33000000000000007
2022-04-01,Newfoundland,52.69,11.86,43.25,183.6,41.3,520.0,2022,4,2022-04,Full Recovery,NL,52.6,11.89,0.0899999999999963,-0.030000000000001137
2022-05-01,Newfoundland,52.78,12.26,43.58,183.9,42.7,520.0,2022,5,2022-05,Full Recovery,NL,52.6,11.89,0.17999999999999972,0.3699999999999992
2022-06-01,Newfoundland,52.64,12.16,43.42,183.4,42.4,520.0,2022,6,2022-06,Full Recovery,NL,52.6,11.89,0.03999999999999915,0.2699999999999996
2022-07-01,Newfoundland,53.14,11.94,43.6,185.1,41.6,520.0,2022,7,2022-07,Post-Recovery,NL,52.6,11.89,0.5399999999999991,0.049999999999998934
2022-08-01,Newfoundland,52.91,12.16,43.6,184.4,42.4,520.0,2022,8,2022-08,Post-Recovery,NL,52.6,11.89,0.30999999999999517,0.2699999999999996
2022-09-01,Newfoundland,52.72,11.98,43.35,183.7,41.7,520.0,2022,9,2022-09,Post-Recovery,NL,52.6,11.89,0.11999999999999744,0.08999999999999986
2022-10-01,Newfoundland,52.68,11.9,43.27,183.5,41.5,520.0,2022,10,2022-10,Post-Recovery,NL,52.6,11.89,0.0799999999999983,0.009999999999999787
2022-11-01,Newfoundland,52.67,11.88,43.25,183.5,41.4,520.0,2022,11,2022-11,Post-Recovery,NL,52.6,11.89,0.07000000000000028,-0.009999999999999787
2022-12-01,Newfoundland,52.81,11.92,43.37,184.0,41.5,520.0,2022,12,2022-12,Post-Recovery,NL,52.6,11.89,0.21000000000000085,0.02999999999999936
2023-01-01,Newfoundland,52.85,11.84,43.34,184.1,41.3,520.0,2023,1,2023-01,Post-Recovery,NL,52.6,11.89,0.25,-0.05000000000000071
2023-02-01,Newfoundland,52.87,12.08,43.52,184.2,42.1,520.0,2023,2,2023-02,Post-Recovery,NL,52.6,11.89,0.269999999999996,0.1899999999999995
2023-03-01,Newfoundland,52.4,12.04,43.17,182.6,41.9,520.0,2023,3,2023-03,Post-Recovery,NL,52.6,11.89,-0.20000000000000284,0.14999999999999858
2023-04-01,Newfoundland,53.05,11.88,43.5,184.8,41.4,520.0,2023,4,2023-04,Post-Recovery,NL,52.6,11.89,0.44999999999999574,-0.009999999999999787
2023-05-01,Newfoundland,53.13,12.04,43.67,185.1,42.0,520.0,2023,5,2023-05,Post-Recovery,NL,52.6,11.89,0.5300000000000011,0.14999999999999858
2023-06-01,Newfoundland,52.66,11.99,43.32,183.5,41.8,520.0,2023,6,2023-06,Post-Recovery,NL,52.6,11.89,0.05999999999999517,0.09999999999999964
2023-07-01,Newfoundland,52.91,12.01,43.5,184.3,41.8,520.0,2023,7,2023-07,Post-Recovery,NL,52.6,11.89,0.30999999999999517,0.11999999999999922
2023-08-01,Newfoundland,52.91,11.91,43.43,184.3,41.5,520.0,2023,8,2023-08,Post-Recovery,NL,52.6,11.89,0.30999999999999517,0.019999999999999574
2023-09-01,Newfoundland,52.83,11.86,43.34,184.1,41.3,520.0,2023,9,2023-09,Post-Recovery,NL,52.6,11.89,0.22999999999999687,-0.030000000000001137
2023-10-01,Newfoundland,52.78,11.91,43.34,183.9,41.5,520.0,2023,10,2023-10,Post-Recovery,NL,52.6,11.89,0.17999999999999972,0.019999999999999574
2023-11-01,Newfoundland,52.65,12.12,43.4,183.4,42.2,520.0,2023,11,2023-11,Post-Recovery,NL,52.6,11.89,0.04999999999999716,0.22999999999999865
2023-12-01,Newfoundland,53.02,12.06,43.6,184.7,42.0,520.0,2023,12,2023-12,Post-Recovery,NL,52.6,11.89,0.4200000000000017,0.16999999999999993
2024-01-01,Newfoundland,52.58,11.97,43.25,183.2,41.7,520.0,2024,1,2024-01,Post-Recovery,NL,52.6,11.89,-0.020000000000003126,0.08000000000000007
2024-02-01,Newfoundland,53.04,12.01,43.59,184.8,41.9,520.0,2024,2,2024-02,Post-Recovery,NL,52.6,11.89,0.4399999999999977,0.11999999999999922
2024-03-01,Newfoundland,53.26,12.04,43.75,185.6,41.9,520.0,2024,3,2024-03,Post-Recovery,NL,52.6,11.89,0.6599999999999966,0.14999999999999858
2024-04-01,Newfoundland,52.84,11.97,43.42,184.1,41.7,520.0,2024,4,2024-04,Post-Recovery,NL,52.6,11.89,0.240000000000002,0.08000000000000007
2024-05-01,Newfoundland,52.83,11.98,43.42,184.0,41.8,520.0,2024,5,2024-05,Post-Recovery,NL,52.6,11.89,0.22999999999999687,0.08999999999999986
2024-06-01,Newfoundland,52.94,12.1,43.57,184.4,42.1,520.0,2024,6,2024-06,Post-Recovery,NL,52.6,11.89,0.3399999999999963,0.20999999999999908
2024-07-01,Newfoundland,52.64,11.87,43.22,183.4,41.3,520.0,2024,7,2024-07,Post-Recovery,NL,52.6,11.89,0.03999999999999915,-0.02000000000000135
2024-08-01,Newfoundland,52.43,12.05,43.2,182.7,42.0,520.0,2024,8,2024-08,Post-Recovery,NL,52.6,11.89,-0.1700000000000017,0.16000000000000014
2024-09-01,Newfoundland,52.58,11.78,43.12,183.2,41.1,520.0,2024,9,2024-09,Post-Recovery,NL,52.6,11.89,-0.020000000000003126,-0.11000000000000121
